trial_number,duration_seconds,label,first_file,second_file,cosine_similarity
1963,5,1,id10281/ni6gO5jDLJE/00007.wav,id10281/NHARUN9OhSo/00004.wav,0.4752630293369293
1964,5,1,id10281/ni6gO5jDLJE/00009.wav,id10281/qBTOwaSOS-M/00001.wav,0.36857956647872925
1965,5,1,id10281/ni6gO5jDLJE/00009.wav,id10281/RDFdX3VxjUQ/00005.wav,0.5417659282684326
1966,5,0,id10281/ni6gO5jDLJE/00009.wav,id10302/2Er-cV85fc4/00006.wav,-0.07628174871206284
1967,5,1,id10281/ni6gO5jDLJE/00010.wav,id10281/RDFdX3VxjUQ/00017.wav,0.4829751253128052
1968,5,1,id10281/ni6gO5jDLJE/00011.wav,id10281/RDFdX3VxjUQ/00004.wav,0.5420725345611572
1969,5,1,id10281/ni6gO5jDLJE/00011.wav,id10281/1CiBWgsHT4E/00007.wav,0.46583306789398193
1970,5,1,id10281/ni6gO5jDLJE/00012.wav,id10281/ni6gO5jDLJE/00006.wav,0.5548149943351746
1971,5,0,id10281/ni6gO5jDLJE/00013.wav,id10293/vD3qGRbmXws/00005.wav,-0.01759900152683258
1972,5,1,id10281/ni6gO5jDLJE/00013.wav,id10281/RDFdX3VxjUQ/00014.wav,0.47083747386932373
1973,5,0,id10281/ni6gO5jDLJE/00013.wav,id10273/eLl_yTeuaKo/00013.wav,0.003810071386396885
1974,5,0,id10281/o-L8P0xj3qk/00001.wav,id10275/Mdk1SXywHck/00008.wav,0.03720903396606445
1975,5,0,id10281/o-L8P0xj3qk/00001.wav,id10297/6pjKcuVoHLM/00004.wav,0.0726161077618599
1976,5,0,id10281/o-L8P0xj3qk/00002.wav,id10282/YmJBoCojXf4/00001.wav,0.03303367644548416
1977,5,1,id10281/o-L8P0xj3qk/00003.wav,id10281/RDFdX3VxjUQ/00008.wav,0.4483190178871155
1978,5,1,id10281/o-L8P0xj3qk/00003.wav,id10281/NHARUN9OhSo/00004.wav,0.48203498125076294
1979,5,0,id10281/qBTOwaSOS-M/00001.wav,id10307/c_aEjTGGhZ4/00003.wav,0.03261343017220497
1980,5,1,id10281/qBTOwaSOS-M/00001.wav,id10281/RDFdX3VxjUQ/00008.wav,0.46933478116989136
1981,5,0,id10281/qBTOwaSOS-M/00001.wav,id10296/iLMjiAp4rTo/00002.wav,-0.03051501326262951
1982,5,1,id10281/qBTOwaSOS-M/00002.wav,id10281/NHARUN9OhSo/00004.wav,0.6069902181625366
1983,5,1,id10281/qBTOwaSOS-M/00002.wav,id10281/1CiBWgsHT4E/00004.wav,0.4940323829650879
1984,5,1,id10281/qBTOwaSOS-M/00003.wav,id10281/RDFdX3VxjUQ/00026.wav,0.38737791776657104
1985,5,1,id10281/eso-dEmfC_c/00001.wav,id10281/RDFdX3VxjUQ/00001.wav,0.6395926475524902
1986,5,0,id10281/eso-dEmfC_c/00001.wav,id10291/TMCTm7GxiDE/00001.wav,-0.025141805410385132
1987,5,0,id10281/eso-dEmfC_c/00002.wav,id10276/P91fRfZ0PEE/00001.wav,-0.049997732043266296
1988,5,1,id10281/eso-dEmfC_c/00003.wav,id10281/RDFdX3VxjUQ/00017.wav,0.5803316831588745
1989,5,1,id10281/eso-dEmfC_c/00003.wav,id10281/RDFdX3VxjUQ/00014.wav,0.6792203187942505
1990,5,0,id10281/eso-dEmfC_c/00004.wav,id10297/6pjKcuVoHLM/00006.wav,0.08561745285987854
1991,5,0,id10281/eso-dEmfC_c/00004.wav,id10290/A3QwQ3D35rc/00012.wav,-0.11662647128105164
1992,5,1,id10281/eso-dEmfC_c/00004.wav,id10281/NHARUN9OhSo/00004.wav,0.5049905180931091
1993,5,0,id10281/eso-dEmfC_c/00004.wav,id10296/SKwsA_nq1P8/00009.wav,0.02739143744111061
1994,5,1,id10281/eso-dEmfC_c/00004.wav,id10281/NHARUN9OhSo/00005.wav,0.5433077216148376
1995,5,1,id10281/eso-dEmfC_c/00005.wav,id10281/RDFdX3VxjUQ/00013.wav,0.7012585401535034
1996,5,1,id10281/eso-dEmfC_c/00005.wav,id10281/1CiBWgsHT4E/00007.wav,0.5584871172904968
1997,5,0,id10282/zGjY8J48FoE/00001.wav,id10307/kp_GCjLq4qA/00004.wav,0.09616276621818542
1998,5,1,id10282/zGjY8J48FoE/00001.wav,id10282/ek_uqADnhPQ/00006.wav,0.49299317598342896
1999,5,1,id10282/zGjY8J48FoE/00002.wav,id10282/neQO6_CUY4w/00002.wav,0.6133151650428772
2000,5,1,id10282/zGjY8J48FoE/00002.wav,id10282/ek_uqADnhPQ/00009.wav,0.7084314227104187
2001,5,0,id10282/zGjY8J48FoE/00002.wav,id10280/9AtE4C309P8/00013.wav,0.3022962808609009
2002,5,1,id10282/zGjY8J48FoE/00002.wav,id10282/Q5fbv-Wyj7k/00002.wav,0.7253676652908325
2003,5,0,id10282/zGjY8J48FoE/00003.wav,id10302/VRCidrXwd1s/00024.wav,0.0035456069745123386
2004,5,0,id10282/zGjY8J48FoE/00003.wav,id10280/v0Q-VyO4TjI/00005.wav,0.20034906268119812
2005,5,1,id10282/zGjY8J48FoE/00004.wav,id10282/Tf6tGc30MVM/00004.wav,0.5573680996894836
2006,5,1,id10282/zGjY8J48FoE/00004.wav,id10282/IDA_ElNHLn4/00004.wav,0.47933483123779297
2007,5,0,id10282/zGjY8J48FoE/00005.wav,id10283/j8UugkSTzzk/00007.wav,-0.022759348154067993
2008,5,1,id10282/CiUT-YF34O4/00001.wav,id10282/ek_uqADnhPQ/00009.wav,0.7021243572235107
2009,5,0,id10282/CiUT-YF34O4/00002.wav,id10306/cc5WSHcgkl8/00011.wav,0.10784249752759933
2010,5,0,id10282/OjG2EYFgubs/00001.wav,id10293/OMOpC0gi-gQ/00002.wav,0.04093463346362114
2011,5,1,id10282/OjG2EYFgubs/00001.wav,id10282/Tf6tGc30MVM/00004.wav,0.6053870320320129
2012,5,0,id10282/OjG2EYFgubs/00001.wav,id10288/JzNVSA7eFwc/00002.wav,-0.0012377835810184479
2013,5,1,id10282/Q5fbv-Wyj7k/00001.wav,id10282/ek_uqADnhPQ/00003.wav,0.7770589590072632
2014,5,1,id10282/Q5fbv-Wyj7k/00002.wav,id10282/ek_uqADnhPQ/00009.wav,0.7702280282974243
2015,5,0,id10282/Q5fbv-Wyj7k/00002.wav,id10298/DWT9P35cXT4/00001.wav,0.12607669830322266
2016,5,1,id10282/Q5fbv-Wyj7k/00003.wav,id10282/YmJBoCojXf4/00001.wav,0.790963888168335
2017,5,0,id10282/Q5fbv-Wyj7k/00003.wav,id10275/CVUXDNZzcmA/00002.wav,-0.07770917564630508
2018,5,1,id10282/Tf6tGc30MVM/00001.wav,id10282/Q5fbv-Wyj7k/00002.wav,0.8033280372619629
2019,5,1,id10282/Tf6tGc30MVM/00001.wav,id10282/s4X9cwCCnFo/00001.wav,0.8615685701370239
2020,5,0,id10282/Tf6tGc30MVM/00002.wav,id10283/j5ArtKwbobY/00008.wav,0.014883676543831825
2021,5,0,id10282/Tf6tGc30MVM/00003.wav,id10276/5WOZXLMujwY/00005.wav,0.16671177744865417
2022,5,1,id10282/Tf6tGc30MVM/00003.wav,id10282/ek_uqADnhPQ/00006.wav,0.7337058186531067
2023,5,0,id10282/Tf6tGc30MVM/00003.wav,id10300/Fi8lnFPYgII/00018.wav,0.07475583255290985
2024,5,1,id10282/U3xR3MZjEVg/00001.wav,id10282/ek_uqADnhPQ/00008.wav,0.6583166122436523
2025,5,0,id10282/U3xR3MZjEVg/00001.wav,id10283/x6M3KQ8-gM4/00001.wav,0.08905088901519775
2026,5,1,id10282/U3xR3MZjEVg/00002.wav,id10282/XtwIcZPYN_8/00002.wav,0.6271577477455139
2027,5,0,id10282/U3xR3MZjEVg/00002.wav,id10300/1ZyvrJaiLQk/00013.wav,0.008814950473606586
2028,5,1,id10282/U3xR3MZjEVg/00003.wav,id10282/neQO6_CUY4w/00007.wav,0.6502159237861633
2029,5,0,id10282/U3xR3MZjEVg/00004.wav,id10298/hjvQiiG71rM/00037.wav,-0.00857582502067089
2030,5,0,id10282/U3xR3MZjEVg/00005.wav,id10308/MxBuaaxNnlE/00003.wav,0.18545930087566376
2031,5,0,id10282/U3xR3MZjEVg/00005.wav,id10302/K2_D_tFdAgY/00029.wav,0.02032787725329399
2032,5,1,id10282/U3xR3MZjEVg/00005.wav,id10282/s4X9cwCCnFo/00004.wav,0.6880935430526733
2033,5,0,id10282/U3xR3MZjEVg/00005.wav,id10294/1l9B0dz7gjc/00008.wav,0.014236751943826675
2034,5,0,id10282/U3xR3MZjEVg/00006.wav,id10300/SQzWyPhRqmk/00011.wav,-0.012868822552263737
2035,5,1,id10282/U3xR3MZjEVg/00007.wav,id10282/IDA_ElNHLn4/00003.wav,0.6674280762672424
2036,5,0,id10282/U3xR3MZjEVg/00007.wav,id10306/2SaEbN8hYz4/00022.wav,-7.299706339836121e-06
2037,5,0,id10282/U3xR3MZjEVg/00007.wav,id10280/9AtE4C309P8/00018.wav,0.1546659618616104
2038,5,1,id10282/U3xR3MZjEVg/00008.wav,id10282/s4X9cwCCnFo/00001.wav,0.5405690670013428
2039,5,1,id10282/U3xR3MZjEVg/00008.wav,id10282/s4X9cwCCnFo/00004.wav,0.6942368149757385
2040,5,0,id10282/U3xR3MZjEVg/00010.wav,id10290/T1y64qFjv3M/00003.wav,0.016225988045334816
2041,5,0,id10282/U3xR3MZjEVg/00011.wav,id10279/PQHz4fGHPK8/00003.wav,0.038525793701410294
2042,5,1,id10282/XtwIcZPYN_8/00001.wav,id10282/Q5fbv-Wyj7k/00002.wav,0.7257708311080933
2043,5,1,id10282/YmJBoCojXf4/00001.wav,id10282/s4X9cwCCnFo/00006.wav,0.7734264731407166
2044,5,0,id10282/YmJBoCojXf4/00001.wav,id10275/CVUXDNZzcmA/00005.wav,-0.04855922609567642
2045,5,0,id10282/YmJBoCojXf4/00001.wav,id10276/5YncBThNd5E/00020.wav,0.1302611529827118
2046,5,1,id10282/YmJBoCojXf4/00002.wav,id10282/s4X9cwCCnFo/00006.wav,0.7243925333023071
2047,5,0,id10282/YmJBoCojXf4/00003.wav,id10290/dDnqp9503Mg/00006.wav,0.059566251933574677
2048,5,1,id10282/YmJBoCojXf4/00003.wav,id10282/neQO6_CUY4w/00003.wav,0.5699234008789062
2049,5,0,id10282/YmJBoCojXf4/00003.wav,id10290/KacOkTDTi-g/00001.wav,0.08166225254535675
2050,5,1,id10282/YmJBoCojXf4/00003.wav,id10282/neQO6_CUY4w/00002.wav,0.5935089588165283
2051,5,0,id10282/Zbz058o9j6s/00001.wav,id10298/hjvQiiG71rM/00005.wav,-0.025634970515966415
2052,5,0,id10282/Zbz058o9j6s/00001.wav,id10276/HrA2BLcLApA/00009.wav,0.08308766782283783
2053,5,0,id10282/Zbz058o9j6s/00001.wav,id10306/ST2JZXcyYkE/00006.wav,0.10052365064620972
2054,5,0,id10282/Zbz058o9j6s/00002.wav,id10307/120gjdqGWNQ/00020.wav,0.020986922085285187
2055,5,1,id10282/Zbz058o9j6s/00003.wav,id10282/ek_uqADnhPQ/00009.wav,0.49525967240333557
2056,5,1,id10282/Zbz058o9j6s/00003.wav,id10282/s4X9cwCCnFo/00001.wav,0.4965917468070984
2057,5,0,id10282/Zbz058o9j6s/00005.wav,id10290/HYiqXC0B3iY/00014.wav,-0.07398317009210587
2058,5,1,id10282/Zbz058o9j6s/00005.wav,id10282/ek_uqADnhPQ/00007.wav,0.5017010569572449
2059,5,0,id10282/Zbz058o9j6s/00006.wav,id10292/v6MWr5UAZ94/00002.wav,-0.06361696124076843
2060,5,0,id10282/Zbz058o9j6s/00006.wav,id10297/6-VE8e8RtZE/00001.wav,-0.019304711371660233
2061,5,1,id10282/ek_uqADnhPQ/00001.wav,id10282/neQO6_CUY4w/00002.wav,0.5627610087394714
2062,5,1,id10282/ek_uqADnhPQ/00001.wav,id10282/Q5fbv-Wyj7k/00002.wav,0.7296002507209778
2063,5,1,id10282/ek_uqADnhPQ/00002.wav,id10282/Q5fbv-Wyj7k/00002.wav,0.7075458765029907
2064,5,0,id10282/ek_uqADnhPQ/00002.wav,id10276/5WOZXLMujwY/00005.wav,0.07803060114383698
2065,5,1,id10282/ek_uqADnhPQ/00003.wav,id10282/zGjY8J48FoE/00002.wav,0.7010684013366699
2066,5,1,id10282/ek_uqADnhPQ/00003.wav,id10282/ek_uqADnhPQ/00006.wav,0.7720772624015808
2067,5,0,id10282/ek_uqADnhPQ/00003.wav,id10278/rgcxEM5jOc4/00006.wav,-0.012670543044805527
2068,5,1,id10282/ek_uqADnhPQ/00005.wav,id10282/Tf6tGc30MVM/00004.wav,0.6889592409133911
2069,5,0,id10282/ek_uqADnhPQ/00006.wav,id10294/L812MIi7ruk/00005.wav,-0.0016297465190291405
2070,5,0,id10282/ek_uqADnhPQ/00006.wav,id10298/a0S-epXYJME/00005.wav,0.009538136422634125
2071,5,0,id10282/ek_uqADnhPQ/00006.wav,id10286/7I1GtGzVfmw/00011.wav,0.041902270168066025
2072,5,1,id10282/ek_uqADnhPQ/00007.wav,id10282/IDA_ElNHLn4/00003.wav,0.6371840238571167
2073,5,1,id10282/ek_uqADnhPQ/00009.wav,id10282/Tf6tGc30MVM/00004.wav,0.7958574295043945
2074,5,0,id10282/hgB5ziAudzU/00002.wav,id10304/JQtDfEz08aU/00010.wav,0.10816432535648346
2075,5,1,id10282/hgB5ziAudzU/00002.wav,id10282/ek_uqADnhPQ/00003.wav,0.4940319061279297
2076,5,1,id10282/nYsLbFOQfOI/00001.wav,id10282/ek_uqADnhPQ/00003.wav,0.6536005139350891
2077,5,1,id10282/nYsLbFOQfOI/00001.wav,id10282/ek_uqADnhPQ/00008.wav,0.6114301681518555
2078,5,1,id10282/nYsLbFOQfOI/00002.wav,id10282/s4X9cwCCnFo/00006.wav,0.6070871353149414
2079,5,0,id10282/nYsLbFOQfOI/00002.wav,id10307/120gjdqGWNQ/00010.wav,0.052550651133060455
2080,5,0,id10282/nYsLbFOQfOI/00002.wav,id10305/Piw0wvQbpnQ/00009.wav,0.03828667849302292
2081,5,0,id10282/neQO6_CUY4w/00002.wav,id10288/JzNVSA7eFwc/00001.wav,-0.1538059413433075
2082,5,1,id10282/neQO6_CUY4w/00002.wav,id10282/neQO6_CUY4w/00007.wav,0.8106520175933838
2083,5,1,id10282/neQO6_CUY4w/00005.wav,id10282/Tf6tGc30MVM/00004.wav,0.6639829277992249
2084,5,1,id10282/neQO6_CUY4w/00005.wav,id10282/neQO6_CUY4w/00003.wav,0.7858710289001465
2085,5,0,id10282/neQO6_CUY4w/00005.wav,id10281/1CiBWgsHT4E/00007.wav,0.022338803857564926
2086,5,1,id10282/neQO6_CUY4w/00005.wav,id10282/ek_uqADnhPQ/00006.wav,0.6226775646209717
2087,5,1,id10282/neQO6_CUY4w/00006.wav,id10282/neQO6_CUY4w/00007.wav,0.7114307880401611
2088,5,1,id10282/neQO6_CUY4w/00006.wav,id10282/ek_uqADnhPQ/00006.wav,0.5202971696853638
2089,5,0,id10282/neQO6_CUY4w/00007.wav,id10306/4E-dEOQQsvo/00003.wav,0.10877752304077148
2090,5,1,id10282/neQO6_CUY4w/00007.wav,id10282/neQO6_CUY4w/00002.wav,0.8166350722312927
2091,5,1,id10282/neQO6_CUY4w/00009.wav,id10282/ek_uqADnhPQ/00003.wav,0.657037079334259
2092,5,0,id10282/neQO6_CUY4w/00009.wav,id10308/rgpPBT4yQcg/00004.wav,0.2924988865852356
2093,5,0,id10282/neQO6_CUY4w/00009.wav,id10305/3QrLepYlH6o/00007.wav,-0.02430541068315506
2094,5,1,id10282/qkZNuvX1UNo/00001.wav,id10282/ek_uqADnhPQ/00006.wav,0.6228740215301514
2095,5,0,id10282/qkZNuvX1UNo/00001.wav,id10309/MJ3skMKNBGM/00003.wav,0.041434697806835175
2096,5,0,id10282/qkZNuvX1UNo/00001.wav,id10273/5TWpQYtboq0/00001.wav,0.007921211421489716
2097,5,1,id10282/qkZNuvX1UNo/00002.wav,id10282/ek_uqADnhPQ/00008.wav,0.635621190071106
2098,5,1,id10282/qkZNuvX1UNo/00003.wav,id10282/ek_uqADnhPQ/00006.wav,0.5987808108329773
2099,5,1,id10282/qkZNuvX1UNo/00003.wav,id10282/s4X9cwCCnFo/00004.wav,0.7269752621650696
2100,5,0,id10282/qkZNuvX1UNo/00004.wav,id10302/ekqJava7sdE/00002.wav,-0.04526463896036148
2101,5,1,id10282/qkZNuvX1UNo/00004.wav,id10282/ek_uqADnhPQ/00006.wav,0.6549557447433472
2102,5,0,id10282/qkZNuvX1UNo/00005.wav,id10280/YcIZDAhexy8/00004.wav,0.08122904598712921
2103,5,1,id10282/qkZNuvX1UNo/00005.wav,id10282/s4X9cwCCnFo/00001.wav,0.5367937684059143
2104,5,0,id10282/qkZNuvX1UNo/00006.wav,id10297/FvbLoirHpx0/00003.wav,-0.13354003429412842
2105,5,1,id10282/qkZNuvX1UNo/00007.wav,id10282/YmJBoCojXf4/00001.wav,0.6189671754837036
2106,5,0,id10282/qkZNuvX1UNo/00008.wav,id10304/FJOvOooCIvs/00003.wav,0.02517758309841156
2107,5,0,id10282/qkZNuvX1UNo/00008.wav,id10307/IASj5B-pAyM/00003.wav,0.054492007941007614
2108,5,0,id10282/qkZNuvX1UNo/00008.wav,id10293/vD3qGRbmXws/00008.wav,-0.059159692376852036
2109,5,1,id10282/qkZNuvX1UNo/00009.wav,id10282/Q5fbv-Wyj7k/00002.wav,0.4329158663749695
2110,5,0,id10282/qkZNuvX1UNo/00009.wav,id10293/EHtXD7XFeeI/00001.wav,0.09875073283910751
2111,5,0,id10282/qkZNuvX1UNo/00009.wav,id10284/EoCPhxtWUOc/00004.wav,-0.012406010180711746
2112,5,0,id10282/qkZNuvX1UNo/00010.wav,id10307/120gjdqGWNQ/00016.wav,0.060606732964515686
2113,5,1,id10282/rC63HnQ3Nf8/00001.wav,id10282/IDA_ElNHLn4/00004.wav,0.6508124470710754
2114,5,0,id10282/rC63HnQ3Nf8/00001.wav,id10291/d2Lasybvo7s/00004.wav,0.34942948818206787
2115,5,0,id10282/rC63HnQ3Nf8/00002.wav,id10309/_z_BR0ERa9g/00007.wav,0.025697221979498863
2116,5,1,id10282/rC63HnQ3Nf8/00002.wav,id10282/ek_uqADnhPQ/00007.wav,0.7776046991348267
2117,5,1,id10282/rC63HnQ3Nf8/00002.wav,id10282/ek_uqADnhPQ/00008.wav,0.7366645932197571
2118,5,1,id10282/s4X9cwCCnFo/00001.wav,id10282/ek_uqADnhPQ/00006.wav,0.7061766982078552
2119,5,0,id10282/s4X9cwCCnFo/00002.wav,id10273/0OCW1HUxZyg/00004.wav,0.07554597407579422
2120,5,1,id10282/s4X9cwCCnFo/00003.wav,id10282/ek_uqADnhPQ/00009.wav,0.7380715608596802
2121,5,0,id10282/s4X9cwCCnFo/00004.wav,id10283/vaK4t1-WD4M/00037.wav,0.01538357138633728
2122,5,1,id10282/s4X9cwCCnFo/00006.wav,id10282/ek_uqADnhPQ/00007.wav,0.760816216468811
2123,5,0,id10282/s4X9cwCCnFo/00006.wav,id10305/nJbBcMdxQU4/00001.wav,0.029300259426236153
2124,5,1,id10282/IDA_ElNHLn4/00001.wav,id10282/neQO6_CUY4w/00002.wav,0.5476507544517517
2125,5,0,id10282/IDA_ElNHLn4/00001.wav,id10276/3vWez3baO60/00007.wav,0.05480509251356125
2126,5,0,id10282/IDA_ElNHLn4/00002.wav,id10273/0LbtndiXJC0/00009.wav,0.003044332843273878
2127,5,0,id10282/IDA_ElNHLn4/00002.wav,id10283/p5g1heXp34o/00002.wav,0.01707848161458969
2128,5,0,id10282/IDA_ElNHLn4/00003.wav,id10291/TMCTm7GxiDE/00007.wav,0.2458738386631012
2129,5,1,id10282/IDA_ElNHLn4/00003.wav,id10282/s4X9cwCCnFo/00004.wav,0.6739149689674377
2130,5,0,id10282/IDA_ElNHLn4/00003.wav,id10296/iLMjiAp4rTo/00003.wav,-0.03197932988405228
2131,5,1,id10282/IDA_ElNHLn4/00004.wav,id10282/ek_uqADnhPQ/00008.wav,0.5637536644935608
2132,5,0,id10282/IDA_ElNHLn4/00004.wav,id10299/SX-117N_MoI/00005.wav,-0.135503888130188
2133,5,0,id10282/IDA_ElNHLn4/00005.wav,id10308/rgpPBT4yQcg/00003.wav,0.1737191081047058
2134,5,0,id10282/IDA_ElNHLn4/00005.wav,id10289/sf4uMnkYFG8/00013.wav,-0.013947801664471626
2135,5,1,id10283/oGZsanLiXsY/00001.wav,id10283/vv4mvANXHcs/00001.wav,0.6292897462844849
2136,5,1,id10283/oGZsanLiXsY/00001.wav,id10283/clznvDi-ybg/00017.wav,0.6033787727355957
2137,5,0,id10283/oGZsanLiXsY/00001.wav,id10305/cpXXdMJuCdw/00004.wav,0.017628585919737816
2138,5,0,id10283/oGZsanLiXsY/00002.wav,id10281/RDFdX3VxjUQ/00018.wav,0.03765023127198219
2139,5,1,id10283/oGZsanLiXsY/00002.wav,id10283/vaK4t1-WD4M/00025.wav,0.5769699215888977
2140,5,1,id10283/oGZsanLiXsY/00003.wav,id10283/H4mDLFeGpLU/00002.wav,0.6276218891143799
2141,5,1,id10283/oGZsanLiXsY/00003.wav,id10283/N69Hp2DGMLk/00003.wav,0.7819353342056274
2142,5,1,id10283/oGZsanLiXsY/00003.wav,id10283/p5g1heXp34o/00004.wav,0.532103955745697
2143,5,1,id10283/oGZsanLiXsY/00004.wav,id10283/gAKHqHbNt2g/00019.wav,0.4343671202659607
2144,5,1,id10283/oGZsanLiXsY/00004.wav,id10283/H4mDLFeGpLU/00003.wav,0.5063477754592896
2145,5,0,id10283/oGZsanLiXsY/00004.wav,id10279/DTbpchx4xes/00008.wav,0.031173260882496834
2146,5,1,id10283/oGZsanLiXsY/00004.wav,id10283/r9-0pljhZqs/00012.wav,0.5515891313552856
2147,5,1,id10283/oGZsanLiXsY/00005.wav,id10283/gAKHqHbNt2g/00006.wav,0.6693680882453918
2148,5,0,id10283/oGZsanLiXsY/00005.wav,id10281/RDFdX3VxjUQ/00004.wav,0.06433563679456711
2149,5,1,id10283/oGZsanLiXsY/00005.wav,id10283/gAKHqHbNt2g/00002.wav,0.6504800319671631
2150,5,1,id10283/52SYuI0cCbQ/00001.wav,id10283/oGZsanLiXsY/00002.wav,0.6602447628974915
2151,5,0,id10283/52SYuI0cCbQ/00001.wav,id10309/0cYFdtyWVds/00003.wav,0.2338521033525467
2152,5,1,id10283/52SYuI0cCbQ/00001.wav,id10283/cmG1DiHm-fM/00004.wav,0.548513650894165
2153,5,0,id10283/52SYuI0cCbQ/00001.wav,id10273/8cfyJEV7hP8/00002.wav,0.1084749847650528
2154,5,1,id10283/52SYuI0cCbQ/00002.wav,id10283/oGZsanLiXsY/00003.wav,0.6045061945915222
2155,5,0,id10283/52SYuI0cCbQ/00002.wav,id10270/5r0dWxy17C8/00018.wav,0.03688983619213104
2156,5,1,id10283/52SYuI0cCbQ/00002.wav,id10283/u3s9xdUlmmk/00008.wav,0.3901214003562927
2157,5,0,id10283/52SYuI0cCbQ/00002.wav,id10294/1l9B0dz7gjc/00006.wav,-0.02082832157611847
2158,5,1,id10283/52SYuI0cCbQ/00002.wav,id10283/x6M3KQ8-gM4/00004.wav,0.4911079406738281
2159,5,1,id10283/52SYuI0cCbQ/00003.wav,id10283/j8UugkSTzzk/00004.wav,0.49453097581863403
2160,5,1,id10283/52SYuI0cCbQ/00004.wav,id10283/gAKHqHbNt2g/00007.wav,0.4083142876625061
2161,5,1,id10283/52SYuI0cCbQ/00004.wav,id10283/j8UugkSTzzk/00007.wav,0.28616172075271606
2162,5,0,id10283/52SYuI0cCbQ/00004.wav,id10275/Mdk1SXywHck/00005.wav,0.22314247488975525
2163,5,1,id10283/GcHWzqveqyc/00001.wav,id10283/p5g1heXp34o/00003.wav,0.5548469424247742
2164,5,0,id10283/GcHWzqveqyc/00001.wav,id10296/SKwsA_nq1P8/00002.wav,-0.08899438381195068
2165,5,0,id10283/GcHWzqveqyc/00002.wav,id10280/9AtE4C309P8/00013.wav,-0.05670129135251045
2166,5,1,id10283/GcHWzqveqyc/00003.wav,id10283/p5g1heXp34o/00009.wav,0.5687804222106934
2167,5,1,id10283/GcHWzqveqyc/00003.wav,id10283/arklnCzCq48/00003.wav,0.6802572011947632
2168,5,1,id10283/GcHWzqveqyc/00003.wav,id10283/N69Hp2DGMLk/00004.wav,0.6172038912773132
2169,5,0,id10283/GcHWzqveqyc/00004.wav,id10300/8Sz2-IYJ2GA/00021.wav,-0.18022167682647705
2170,5,1,id10283/GcHWzqveqyc/00004.wav,id10283/GcHWzqveqyc/00005.wav,0.822655975818634
2171,5,1,id10283/GcHWzqveqyc/00005.wav,id10283/j5ArtKwbobY/00003.wav,0.7314200401306152
2172,5,1,id10283/GcHWzqveqyc/00005.wav,id10283/clznvDi-ybg/00017.wav,0.5312361121177673
2173,5,0,id10283/GcHWzqveqyc/00005.wav,id10291/aQ6uxeakacs/00002.wav,-0.06781485676765442
2174,5,1,id10283/GcHWzqveqyc/00005.wav,id10283/clznvDi-ybg/00016.wav,0.5062637329101562
2175,5,1,id10283/GcHWzqveqyc/00005.wav,id10283/j8UugkSTzzk/00005.wav,0.7231101989746094
2176,5,1,id10283/GcHWzqveqyc/00006.wav,id10283/r9-0pljhZqs/00011.wav,0.5787377953529358
2177,5,0,id10283/GcHWzqveqyc/00006.wav,id10290/HYiqXC0B3iY/00026.wav,0.14486096799373627
2178,5,1,id10283/GcHWzqveqyc/00006.wav,id10283/x6M3KQ8-gM4/00003.wav,0.6751782894134521
2179,5,1,id10283/GcHWzqveqyc/00006.wav,id10283/p5g1heXp34o/00009.wav,0.6716302633285522
2180,5,1,id10283/H4mDLFeGpLU/00001.wav,id10283/r9-0pljhZqs/00014.wav,0.5755221843719482
2181,5,0,id10283/H4mDLFeGpLU/00001.wav,id10278/rgcxEM5jOc4/00005.wav,0.02743016555905342
2182,5,1,id10283/H4mDLFeGpLU/00001.wav,id10283/p3q7Z0O6rgg/00004.wav,0.7238854169845581
2183,5,1,id10283/H4mDLFeGpLU/00001.wav,id10283/SwMoq9ZHxpw/00003.wav,0.5634646415710449
2184,5,1,id10283/H4mDLFeGpLU/00002.wav,id10283/52SYuI0cCbQ/00001.wav,0.5046612620353699
2185,5,0,id10283/H4mDLFeGpLU/00002.wav,id10296/p1--IINtgGg/00004.wav,0.10369232296943665
2186,5,0,id10283/H4mDLFeGpLU/00002.wav,id10309/0cYFdtyWVds/00003.wav,0.33927029371261597
2187,5,1,id10283/H4mDLFeGpLU/00002.wav,id10283/N69Hp2DGMLk/00005.wav,0.6740163564682007
2188,5,0,id10283/H4mDLFeGpLU/00002.wav,id10270/GWXujl-xAVM/00051.wav,-0.03978554159402847
2189,5,1,id10283/H4mDLFeGpLU/00003.wav,id10283/r9-0pljhZqs/00014.wav,0.5427423119544983
2190,5,1,id10283/H4mDLFeGpLU/00004.wav,id10283/vaK4t1-WD4M/00017.wav,0.619857668876648
2191,5,1,id10283/H4mDLFeGpLU/00004.wav,id10283/p5g1heXp34o/00002.wav,0.6518231630325317
2192,5,1,id10283/H4mDLFeGpLU/00006.wav,id10283/H4mDLFeGpLU/00005.wav,0.8637661933898926
2193,5,1,id10283/H4mDLFeGpLU/00006.wav,id10283/vaK4t1-WD4M/00006.wav,0.5940099954605103
2194,5,0,id10283/H4mDLFeGpLU/00006.wav,id10306/cc5WSHcgkl8/00006.wav,-0.04530585557222366
2195,5,1,id10283/H4mDLFeGpLU/00006.wav,id10283/H4mDLFeGpLU/00001.wav,0.8060181140899658
2196,5,1,id10283/Ma_3RlzPUOM/00001.wav,id10283/rUnfAxF1dJI/00001.wav,0.6449248194694519
